id,sentence,subject_entity,object_entity,title,relation
1150,볼티모어의 유비 블레이크 래그타임 스타일은 제임스에 영향을 미쳤다.,"{'word': '제임스', 'start_idx': 24, 'end_idx': 26, 'type': 'ART'}","{'word': '유비 블레이크 래그타임', 'start_idx': 6, 'end_idx': 17, 'type': 'GEN'}",재즈,arb
1151,하드밥은 1953년과 1954년에 결합하여 1950년대 중반에 집중적으로 개발되었다.,"{'word': '하드밥', 'start_idx': 0, 'end_idx': 2, 'type': 'GEN'}","{'word': '1954년', 'start_idx': 12, 'end_idx': 16, 'type': 'DAT'}",재즈,arb
1152,하드밥은 1953년과 1954년에 결합하여 1950년대 중반에 집중적으로 개발되었다.,"{'word': '하드밥', 'start_idx': 0, 'end_idx': 2, 'type': 'GEN'}","{'word': '1950년대', 'start_idx': 24, 'end_idx': 29, 'type': 'DAT'}",재즈,arb
1153,하드밥은 1953년과 1954년에 결합하여 1950년대 중반에 집중적으로 개발되었다.,"{'word': '1953년', 'start_idx': 5, 'end_idx': 9, 'type': 'DAT'}","{'word': '하드밥', 'start_idx': 0, 'end_idx': 2, 'type': 'GEN'}",재즈,arb
1154,하드밥은 1953년과 1954년에 결합하여 1950년대 중반에 집중적으로 개발되었다.,"{'word': '1954년', 'start_idx': 12, 'end_idx': 16, 'type': 'DAT'}","{'word': '1953년', 'start_idx': 5, 'end_idx': 9, 'type': 'DAT'}",재즈,arb
1155,하드밥은 1953년과 1954년에 결합하여 1950년대 중반에 집중적으로 개발되었다.,"{'word': '1954년', 'start_idx': 12, 'end_idx': 16, 'type': 'DAT'}","{'word': '1950년대', 'start_idx': 24, 'end_idx': 29, 'type': 'DAT'}",재즈,arb
1156,찰스 밍구스의 첫 번째 주요 곡들은 1950년대에 오넷 콜먼의 초기 작업과 함께 왔다.,"{'word': '1950년대', 'start_idx': 20, 'end_idx': 25, 'type': 'DAT'}","{'word': '찰스 밍구스', 'start_idx': 0, 'end_idx': 5, 'type': 'ART'}",재즈,arb
1157,찰스 밍구스의 첫 번째 주요 곡들은 1950년대에 오넷 콜먼의 초기 작업과 함께 왔다.,"{'word': '1950년대', 'start_idx': 20, 'end_idx': 25, 'type': 'DAT'}","{'word': '오넷 콜먼', 'start_idx': 28, 'end_idx': 32, 'type': 'ART'}",재즈,arb
1158,찰스 밍구스의 첫 번째 주요 곡들은 1950년대에 오넷 콜먼의 초기 작업과 함께 왔다.,"{'word': '오넷 콜먼', 'start_idx': 28, 'end_idx': 32, 'type': 'ART'}","{'word': '찰스 밍구스', 'start_idx': 0, 'end_idx': 5, 'type': 'ART'}",재즈,arb
1159,찰스 밍구스의 첫 번째 주요 곡들은 1950년대에 오넷 콜먼의 초기 작업과 함께 왔다.,"{'word': '찰스 밍구스', 'start_idx': 0, 'end_idx': 5, 'type': 'ART'}","{'word': '1950년대', 'start_idx': 20, 'end_idx': 25, 'type': 'DAT'}",재즈,arb
1160,"이들은 프랭크 시나트라, 페기 리, 딕 헤임스, 그리고 도리스 데이를 포함했다.","{'word': '페기 리', 'start_idx': 14, 'end_idx': 17, 'type': 'ART'}","{'word': '딕 헤임스', 'start_idx': 20, 'end_idx': 24, 'type': 'ART'}",재즈,arb
1161,"이들은 프랭크 시나트라, 페기 리, 딕 헤임스, 그리고 도리스 데이를 포함했다.","{'word': '도리스 데이', 'start_idx': 31, 'end_idx': 36, 'type': 'ART'}","{'word': '페기 리', 'start_idx': 14, 'end_idx': 17, 'type': 'ART'}",재즈,arb
1162,"콜트레인을 비롯한 10명의 뮤지션들은 1965년 6월 콜트레인은 물론 젊은 아방가르드 음악가들의 모험적인 솔로를 담은 40분 길이의 휴식 없는 곡인 어센션(Ascension)을 녹음했으며, 주로 솔로들을 분리시킨 집단 즉흥연주 코너로 유명하다.","{'word': '콜트레인', 'start_idx': 0, 'end_idx': 3, 'type': 'ART'}","{'word': '어센션(Ascension)', 'start_idx': 83, 'end_idx': 96, 'type': 'POH'}",재즈,org
1163,"콜트레인을 비롯한 10명의 뮤지션들은 1965년 6월 콜트레인은 물론 젊은 아방가르드 음악가들의 모험적인 솔로를 담은 40분 길이의 휴식 없는 곡인 어센션(Ascension)을 녹음했으며, 주로 솔로들을 분리시킨 집단 즉흥연주 코너로 유명하다.","{'word': '어센션(Ascension)', 'start_idx': 83, 'end_idx': 96, 'type': 'POH'}","{'word': '콜트레인', 'start_idx': 30, 'end_idx': 33, 'type': 'ART'}",재즈,org
1164,"콜트레인을 비롯한 10명의 뮤지션들은 1965년 6월 콜트레인은 물론 젊은 아방가르드 음악가들의 모험적인 솔로를 담은 40분 길이의 휴식 없는 곡인 어센션(Ascension)을 녹음했으며, 주로 솔로들을 분리시킨 집단 즉흥연주 코너로 유명하다.","{'word': '어센션(Ascension)', 'start_idx': 83, 'end_idx': 96, 'type': 'POH'}","{'word': '1965년 6월', 'start_idx': 21, 'end_idx': 28, 'type': 'DAT'}",재즈,org
1165,"콜트레인을 비롯한 10명의 뮤지션들은 1965년 6월 콜트레인은 물론 젊은 아방가르드 음악가들의 모험적인 솔로를 담은 40분 길이의 휴식 없는 곡인 어센션(Ascension)을 녹음했으며, 주로 솔로들을 분리시킨 집단 즉흥연주 코너로 유명하다.","{'word': '1965년 6월', 'start_idx': 21, 'end_idx': 28, 'type': 'DAT'}","{'word': '콜트레인', 'start_idx': 0, 'end_idx': 3, 'type': 'ART'}",재즈,arb
1166,"콜트레인을 비롯한 10명의 뮤지션들은 1965년 6월 콜트레인은 물론 젊은 아방가르드 음악가들의 모험적인 솔로를 담은 40분 길이의 휴식 없는 곡인 어센션(Ascension)을 녹음했으며, 주로 솔로들을 분리시킨 집단 즉흥연주 코너로 유명하다.","{'word': '1965년 6월', 'start_idx': 21, 'end_idx': 28, 'type': 'DAT'}","{'word': '어센션(Ascension)', 'start_idx': 83, 'end_idx': 96, 'type': 'POH'}",재즈,arb
1167,"콜트레인을 비롯한 10명의 뮤지션들은 1965년 6월 콜트레인은 물론 젊은 아방가르드 음악가들의 모험적인 솔로를 담은 40분 길이의 휴식 없는 곡인 어센션(Ascension)을 녹음했으며, 주로 솔로들을 분리시킨 집단 즉흥연주 코너로 유명하다.","{'word': '콜트레인', 'start_idx': 30, 'end_idx': 33, 'type': 'ART'}","{'word': '어센션(Ascension)', 'start_idx': 83, 'end_idx': 96, 'type': 'POH'}",재즈,arb
1168,"콜트레인을 비롯한 10명의 뮤지션들은 1965년 6월 콜트레인은 물론 젊은 아방가르드 음악가들의 모험적인 솔로를 담은 40분 길이의 휴식 없는 곡인 어센션(Ascension)을 녹음했으며, 주로 솔로들을 분리시킨 집단 즉흥연주 코너로 유명하다.","{'word': '콜트레인', 'start_idx': 30, 'end_idx': 33, 'type': 'ART'}","{'word': '1965년 6월', 'start_idx': 21, 'end_idx': 28, 'type': 'DAT'}",재즈,arb
1169,"트럼펫터 윈튼 마르살리스는 10년 초 등장했고, 퓨전 재즈와 프리 재즈를 모두 거부하고 루이 암스트롱과 듀크 엘링턴 같은 예술가들이 처음 개척한 작고 큰 형태의 확장을 창조하면서 전통이라고 믿는 범위 내에서 음악을 창조하기 위해 노력했다.","{'word': '퓨전 재즈', 'start_idx': 27, 'end_idx': 31, 'type': 'GEN'}","{'word': '프리 재즈', 'start_idx': 34, 'end_idx': 38, 'type': 'GEN'}",재즈,arb
1170,"트럼펫터 윈튼 마르살리스는 10년 초 등장했고, 퓨전 재즈와 프리 재즈를 모두 거부하고 루이 암스트롱과 듀크 엘링턴 같은 예술가들이 처음 개척한 작고 큰 형태의 확장을 창조하면서 전통이라고 믿는 범위 내에서 음악을 창조하기 위해 노력했다.","{'word': '프리 재즈', 'start_idx': 34, 'end_idx': 38, 'type': 'GEN'}","{'word': '윈튼 마르살리스', 'start_idx': 5, 'end_idx': 12, 'type': 'ART'}",재즈,arb
1171,"트럼펫터 윈튼 마르살리스는 10년 초 등장했고, 퓨전 재즈와 프리 재즈를 모두 거부하고 루이 암스트롱과 듀크 엘링턴 같은 예술가들이 처음 개척한 작고 큰 형태의 확장을 창조하면서 전통이라고 믿는 범위 내에서 음악을 창조하기 위해 노력했다.","{'word': '프리 재즈', 'start_idx': 34, 'end_idx': 38, 'type': 'GEN'}","{'word': '퓨전 재즈', 'start_idx': 27, 'end_idx': 31, 'type': 'GEN'}",재즈,arb
1172,"트럼펫터 윈튼 마르살리스는 10년 초 등장했고, 퓨전 재즈와 프리 재즈를 모두 거부하고 루이 암스트롱과 듀크 엘링턴 같은 예술가들이 처음 개척한 작고 큰 형태의 확장을 창조하면서 전통이라고 믿는 범위 내에서 음악을 창조하기 위해 노력했다.","{'word': '듀크 엘링턴', 'start_idx': 58, 'end_idx': 63, 'type': 'ART'}","{'word': '루이 암스트롱', 'start_idx': 49, 'end_idx': 55, 'type': 'ART'}",재즈,arb
1173,"트럼펫터 윈튼 마르살리스는 10년 초 등장했고, 퓨전 재즈와 프리 재즈를 모두 거부하고 루이 암스트롱과 듀크 엘링턴 같은 예술가들이 처음 개척한 작고 큰 형태의 확장을 창조하면서 전통이라고 믿는 범위 내에서 음악을 창조하기 위해 노력했다.","{'word': '윈튼 마르살리스', 'start_idx': 5, 'end_idx': 12, 'type': 'ART'}","{'word': '루이 암스트롱', 'start_idx': 49, 'end_idx': 55, 'type': 'ART'}",재즈,arb
1174,"트럼펫터 윈튼 마르살리스는 10년 초 등장했고, 퓨전 재즈와 프리 재즈를 모두 거부하고 루이 암스트롱과 듀크 엘링턴 같은 예술가들이 처음 개척한 작고 큰 형태의 확장을 창조하면서 전통이라고 믿는 범위 내에서 음악을 창조하기 위해 노력했다.","{'word': '루이 암스트롱', 'start_idx': 49, 'end_idx': 55, 'type': 'ART'}","{'word': '윈튼 마르살리스', 'start_idx': 5, 'end_idx': 12, 'type': 'ART'}",재즈,arb
1175,"작곡가 군터 슐러는 이렇게 썼다: ""1943년에 나는 버드와 다른 위대한 음악가들이 있는 위대한 얼 하인즈 밴드를 들었다.","{'word': '1943년', 'start_idx': 20, 'end_idx': 24, 'type': 'DAT'}","{'word': '군터 슐러', 'start_idx': 4, 'end_idx': 8, 'type': 'ART'}",재즈,arb
1176,"작곡가 군터 슐러는 이렇게 썼다: ""1943년에 나는 버드와 다른 위대한 음악가들이 있는 위대한 얼 하인즈 밴드를 들었다.","{'word': '1943년', 'start_idx': 20, 'end_idx': 24, 'type': 'DAT'}","{'word': '얼 하인즈 밴드', 'start_idx': 54, 'end_idx': 61, 'type': 'ART'}",재즈,arb
1177,"작곡가 군터 슐러는 이렇게 썼다: ""1943년에 나는 버드와 다른 위대한 음악가들이 있는 위대한 얼 하인즈 밴드를 들었다.","{'word': '군터 슐러', 'start_idx': 4, 'end_idx': 8, 'type': 'ART'}","{'word': '1943년', 'start_idx': 20, 'end_idx': 24, 'type': 'DAT'}",재즈,arb
1178,"작곡가 군터 슐러는 이렇게 썼다: ""1943년에 나는 버드와 다른 위대한 음악가들이 있는 위대한 얼 하인즈 밴드를 들었다.","{'word': '얼 하인즈 밴드', 'start_idx': 54, 'end_idx': 61, 'type': 'ART'}","{'word': '1943년', 'start_idx': 20, 'end_idx': 24, 'type': 'DAT'}",재즈,arb
1179,"1970년대 중반까지 재즈 펑크라고 알려진 사운드가 발달하여 강한 백비트, 진보된 사운드와 종종 신디사이저가 등장하였다.","{'word': '재즈 펑크', 'start_idx': 12, 'end_idx': 16, 'type': 'GEN'}","{'word': '1970년대 중반', 'start_idx': 0, 'end_idx': 8, 'type': 'DAT'}",재즈,arb
1180,"1970년대 중반까지 재즈 펑크라고 알려진 사운드가 발달하여 강한 백비트, 진보된 사운드와 종종 신디사이저가 등장하였다.","{'word': '1970년대 중반', 'start_idx': 0, 'end_idx': 8, 'type': 'DAT'}","{'word': '재즈 펑크', 'start_idx': 12, 'end_idx': 16, 'type': 'GEN'}",재즈,arb
1181,"비밥에서의 발전은 종종 찰리 파커가 1942년 초 뉴욕 클라크 먼로의 업타운 하우스에서 ""Cherokee""를 공연한 순간으로 거슬러 올라간다.","{'word': '업타운 하우스', 'start_idx': 39, 'end_idx': 45, 'type': 'LOC'}","{'word': '비밥', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}",재즈,arb
1182,"비밥에서의 발전은 종종 찰리 파커가 1942년 초 뉴욕 클라크 먼로의 업타운 하우스에서 ""Cherokee""를 공연한 순간으로 거슬러 올라간다.","{'word': '업타운 하우스', 'start_idx': 39, 'end_idx': 45, 'type': 'LOC'}","{'word': '""Cherokee""', 'start_idx': 49, 'end_idx': 58, 'type': 'POH'}",재즈,arb
1183,"비밥에서의 발전은 종종 찰리 파커가 1942년 초 뉴욕 클라크 먼로의 업타운 하우스에서 ""Cherokee""를 공연한 순간으로 거슬러 올라간다.","{'word': '비밥', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}","{'word': '""Cherokee""', 'start_idx': 49, 'end_idx': 58, 'type': 'POH'}",재즈,arb
1184,"비밥에서의 발전은 종종 찰리 파커가 1942년 초 뉴욕 클라크 먼로의 업타운 하우스에서 ""Cherokee""를 공연한 순간으로 거슬러 올라간다.","{'word': '비밥', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}","{'word': '업타운 하우스', 'start_idx': 39, 'end_idx': 45, 'type': 'LOC'}",재즈,arb
1185,"비밥에서의 발전은 종종 찰리 파커가 1942년 초 뉴욕 클라크 먼로의 업타운 하우스에서 ""Cherokee""를 공연한 순간으로 거슬러 올라간다.","{'word': '""Cherokee""', 'start_idx': 49, 'end_idx': 58, 'type': 'POH'}","{'word': '업타운 하우스', 'start_idx': 39, 'end_idx': 45, 'type': 'LOC'}",재즈,arb
1186,"비밥에서의 발전은 종종 찰리 파커가 1942년 초 뉴욕 클라크 먼로의 업타운 하우스에서 ""Cherokee""를 공연한 순간으로 거슬러 올라간다.","{'word': '""Cherokee""', 'start_idx': 49, 'end_idx': 58, 'type': 'POH'}","{'word': '비밥', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}",재즈,arb
1187,1969년 데이비스는 자신의 첫 퓨전 앨범으로 여겨질 수 있는 In a Silent Way로 재즈에 대한 전자 악기 접근법을 완전히 수용했다.,"{'word': '데이비스', 'start_idx': 6, 'end_idx': 9, 'type': 'ART'}","{'word': 'In a Silent Way', 'start_idx': 35, 'end_idx': 49, 'type': 'POH'}",재즈,org
1188,1969년 데이비스는 자신의 첫 퓨전 앨범으로 여겨질 수 있는 In a Silent Way로 재즈에 대한 전자 악기 접근법을 완전히 수용했다.,"{'word': 'In a Silent Way', 'start_idx': 35, 'end_idx': 49, 'type': 'POH'}","{'word': '1969년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",재즈,org
1189,1969년 데이비스는 자신의 첫 퓨전 앨범으로 여겨질 수 있는 In a Silent Way로 재즈에 대한 전자 악기 접근법을 완전히 수용했다.,"{'word': '퓨전', 'start_idx': 18, 'end_idx': 19, 'type': 'GEN'}","{'word': '데이비스', 'start_idx': 6, 'end_idx': 9, 'type': 'ART'}",재즈,org
1190,1969년 데이비스는 자신의 첫 퓨전 앨범으로 여겨질 수 있는 In a Silent Way로 재즈에 대한 전자 악기 접근법을 완전히 수용했다.,"{'word': '퓨전', 'start_idx': 18, 'end_idx': 19, 'type': 'GEN'}","{'word': '1969년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",재즈,arb
1191,1969년 데이비스는 자신의 첫 퓨전 앨범으로 여겨질 수 있는 In a Silent Way로 재즈에 대한 전자 악기 접근법을 완전히 수용했다.,"{'word': '퓨전', 'start_idx': 18, 'end_idx': 19, 'type': 'GEN'}","{'word': 'In a Silent Way', 'start_idx': 35, 'end_idx': 49, 'type': 'POH'}",재즈,arb
1192,1969년 데이비스는 자신의 첫 퓨전 앨범으로 여겨질 수 있는 In a Silent Way로 재즈에 대한 전자 악기 접근법을 완전히 수용했다.,"{'word': '1969년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}","{'word': 'In a Silent Way', 'start_idx': 35, 'end_idx': 49, 'type': 'POH'}",재즈,arb
1193,1969년 데이비스는 자신의 첫 퓨전 앨범으로 여겨질 수 있는 In a Silent Way로 재즈에 대한 전자 악기 접근법을 완전히 수용했다.,"{'word': 'In a Silent Way', 'start_idx': 35, 'end_idx': 49, 'type': 'POH'}","{'word': '데이비스', 'start_idx': 6, 'end_idx': 9, 'type': 'ART'}",재즈,arb
1194,1969년 데이비스는 자신의 첫 퓨전 앨범으로 여겨질 수 있는 In a Silent Way로 재즈에 대한 전자 악기 접근법을 완전히 수용했다.,"{'word': '데이비스', 'start_idx': 6, 'end_idx': 9, 'type': 'ART'}","{'word': '재즈', 'start_idx': 52, 'end_idx': 53, 'type': 'GEN'}",재즈,arb
1195,이 앨범은 데이비스와 프로듀서 테오 마케로가 1960년대 후반부터 탐구하기 시작한 일종의 음악 접근법의 정점이었다.,"{'word': '1960년대 후반', 'start_idx': 25, 'end_idx': 33, 'type': 'DAT'}","{'word': '테오 마케로', 'start_idx': 17, 'end_idx': 22, 'type': 'ART'}",재즈,arb
1196,이 앨범은 데이비스와 프로듀서 테오 마케로가 1960년대 후반부터 탐구하기 시작한 일종의 음악 접근법의 정점이었다.,"{'word': '테오 마케로', 'start_idx': 17, 'end_idx': 22, 'type': 'ART'}","{'word': '1960년대 후반', 'start_idx': 25, 'end_idx': 33, 'type': 'DAT'}",재즈,arb
1197,이 앨범은 데이비스와 프로듀서 테오 마케로가 1960년대 후반부터 탐구하기 시작한 일종의 음악 접근법의 정점이었다.,"{'word': '데이비스', 'start_idx': 6, 'end_idx': 9, 'type': 'ART'}","{'word': '테오 마케로', 'start_idx': 17, 'end_idx': 22, 'type': 'ART'}",재즈,arb
1198,"드럼 세트와 베이스가 브라질 보사노바 패턴을 연주하는 동안, 텀바오를 연주하는 것을 들은 것은 1960년대와 1970년대에 드문 일이 아니었다. ""Manteca"", ""On Green Dolphin Street"" ""Song for My Father"" 등 재즈 곡에서 이러한 것을 볼 수 있다.","{'word': '브라질 보사노바', 'start_idx': 12, 'end_idx': 19, 'type': 'GEN'}","{'word': '1960년대', 'start_idx': 53, 'end_idx': 58, 'type': 'DAT'}",재즈,arb
1199,"드럼 세트와 베이스가 브라질 보사노바 패턴을 연주하는 동안, 텀바오를 연주하는 것을 들은 것은 1960년대와 1970년대에 드문 일이 아니었다. ""Manteca"", ""On Green Dolphin Street"" ""Song for My Father"" 등 재즈 곡에서 이러한 것을 볼 수 있다.","{'word': '재즈', 'start_idx': 141, 'end_idx': 142, 'type': 'GEN'}","{'word': '""On Green Dolphin Street""', 'start_idx': 92, 'end_idx': 116, 'type': 'POH'}",재즈,arb
1200,"드럼 세트와 베이스가 브라질 보사노바 패턴을 연주하는 동안, 텀바오를 연주하는 것을 들은 것은 1960년대와 1970년대에 드문 일이 아니었다. ""Manteca"", ""On Green Dolphin Street"" ""Song for My Father"" 등 재즈 곡에서 이러한 것을 볼 수 있다.","{'word': '재즈', 'start_idx': 141, 'end_idx': 142, 'type': 'GEN'}","{'word': '1960년대', 'start_idx': 53, 'end_idx': 58, 'type': 'DAT'}",재즈,arb
1201,"드럼 세트와 베이스가 브라질 보사노바 패턴을 연주하는 동안, 텀바오를 연주하는 것을 들은 것은 1960년대와 1970년대에 드문 일이 아니었다. ""Manteca"", ""On Green Dolphin Street"" ""Song for My Father"" 등 재즈 곡에서 이러한 것을 볼 수 있다.","{'word': '""Manteca""', 'start_idx': 81, 'end_idx': 89, 'type': 'POH'}","{'word': '재즈', 'start_idx': 141, 'end_idx': 142, 'type': 'GEN'}",재즈,arb
1202,"드럼 세트와 베이스가 브라질 보사노바 패턴을 연주하는 동안, 텀바오를 연주하는 것을 들은 것은 1960년대와 1970년대에 드문 일이 아니었다. ""Manteca"", ""On Green Dolphin Street"" ""Song for My Father"" 등 재즈 곡에서 이러한 것을 볼 수 있다.","{'word': '""Manteca""', 'start_idx': 81, 'end_idx': 89, 'type': 'POH'}","{'word': '브라질 보사노바', 'start_idx': 12, 'end_idx': 19, 'type': 'GEN'}",재즈,arb
1203,"드럼 세트와 베이스가 브라질 보사노바 패턴을 연주하는 동안, 텀바오를 연주하는 것을 들은 것은 1960년대와 1970년대에 드문 일이 아니었다. ""Manteca"", ""On Green Dolphin Street"" ""Song for My Father"" 등 재즈 곡에서 이러한 것을 볼 수 있다.","{'word': '""On Green Dolphin Street""', 'start_idx': 92, 'end_idx': 116, 'type': 'POH'}","{'word': '""Manteca""', 'start_idx': 81, 'end_idx': 89, 'type': 'POH'}",재즈,arb
1204,"드럼 세트와 베이스가 브라질 보사노바 패턴을 연주하는 동안, 텀바오를 연주하는 것을 들은 것은 1960년대와 1970년대에 드문 일이 아니었다. ""Manteca"", ""On Green Dolphin Street"" ""Song for My Father"" 등 재즈 곡에서 이러한 것을 볼 수 있다.","{'word': '1970년대', 'start_idx': 61, 'end_idx': 66, 'type': 'DAT'}","{'word': '재즈', 'start_idx': 141, 'end_idx': 142, 'type': 'GEN'}",재즈,arb
1205,"드럼 세트와 베이스가 브라질 보사노바 패턴을 연주하는 동안, 텀바오를 연주하는 것을 들은 것은 1960년대와 1970년대에 드문 일이 아니었다. ""Manteca"", ""On Green Dolphin Street"" ""Song for My Father"" 등 재즈 곡에서 이러한 것을 볼 수 있다.","{'word': '1960년대', 'start_idx': 53, 'end_idx': 58, 'type': 'DAT'}","{'word': '재즈', 'start_idx': 141, 'end_idx': 142, 'type': 'GEN'}",재즈,arb
1206,"드럼 세트와 베이스가 브라질 보사노바 패턴을 연주하는 동안, 텀바오를 연주하는 것을 들은 것은 1960년대와 1970년대에 드문 일이 아니었다. ""Manteca"", ""On Green Dolphin Street"" ""Song for My Father"" 등 재즈 곡에서 이러한 것을 볼 수 있다.","{'word': '1960년대', 'start_idx': 53, 'end_idx': 58, 'type': 'DAT'}","{'word': '브라질 보사노바', 'start_idx': 12, 'end_idx': 19, 'type': 'GEN'}",재즈,arb
1207,"슐러에 따르면, 그에 비해 암스트롱의 밴드 동료들(젊은 콜먼 호킨스 포함)의 솔로곡은 조용한 리듬과 불분명한 음이 들렸다고 한다.","{'word': '콜먼 호킨스', 'start_idx': 31, 'end_idx': 36, 'type': 'ART'}","{'word': '암스트롱의 밴드', 'start_idx': 15, 'end_idx': 22, 'type': 'ART'}",재즈,org
1208,"슐러에 따르면, 그에 비해 암스트롱의 밴드 동료들(젊은 콜먼 호킨스 포함)의 솔로곡은 조용한 리듬과 불분명한 음이 들렸다고 한다.","{'word': '암스트롱의 밴드', 'start_idx': 15, 'end_idx': 22, 'type': 'ART'}","{'word': '콜먼 호킨스', 'start_idx': 31, 'end_idx': 36, 'type': 'ART'}",재즈,arb
1209,"1937년 창단한 'The International Sweethearts of Rhythm'은 1945년 유럽을 순회하며 미국 최초의 여성 밴드가 되었고, USO와 함께 여행한 최초의 인기 밴드였다.","{'word': '1937년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}","{'word': 'The International Sweethearts of Rhythm', 'start_idx': 11, 'end_idx': 49, 'type': 'ART'}",재즈,arb
1210,"1937년 창단한 'The International Sweethearts of Rhythm'은 1945년 유럽을 순회하며 미국 최초의 여성 밴드가 되었고, USO와 함께 여행한 최초의 인기 밴드였다.","{'word': 'USO', 'start_idx': 87, 'end_idx': 89, 'type': 'ART'}","{'word': '1937년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",재즈,arb
1211,"1937년 창단한 'The International Sweethearts of Rhythm'은 1945년 유럽을 순회하며 미국 최초의 여성 밴드가 되었고, USO와 함께 여행한 최초의 인기 밴드였다.","{'word': 'The International Sweethearts of Rhythm', 'start_idx': 11, 'end_idx': 49, 'type': 'ART'}","{'word': '1945년', 'start_idx': 53, 'end_idx': 57, 'type': 'DAT'}",재즈,arb
1212,아프리카계 미국인 사회의 많은 재즈 음악가들이 술집과 사창가에서 공연하기 위해 고용되었다.,"{'word': '아프리카계 미국인 사회', 'start_idx': 0, 'end_idx': 11, 'type': 'COM'}","{'word': '재즈', 'start_idx': 17, 'end_idx': 18, 'type': 'GEN'}",재즈,arb
1213,아프리카계 미국인 사회의 많은 재즈 음악가들이 술집과 사창가에서 공연하기 위해 고용되었다.,"{'word': '재즈', 'start_idx': 17, 'end_idx': 18, 'type': 'GEN'}","{'word': '아프리카계 미국인 사회', 'start_idx': 0, 'end_idx': 11, 'type': 'COM'}",재즈,arb
1214,"그러나 평론가 요아힘-에른스트 베렌트는 재즈를 ""유럽 음악과 흑인의 대립을 통해 미국에서 유래된 예술 음악의 형식""으로 정의하고, 재즈가 ""특수한 시간과의 관계""를 가지고 있다는 점에서 유럽 음악과는 다르다고 주장하면서, 그것의 기준 조건과 정의가 더 넓어져야 한다고 주장한다.","{'word': '재즈', 'start_idx': 22, 'end_idx': 23, 'type': 'GEN'}","{'word': '미국', 'start_idx': 45, 'end_idx': 46, 'type': 'LOC'}",재즈,org
1215,"그러나 평론가 요아힘-에른스트 베렌트는 재즈를 ""유럽 음악과 흑인의 대립을 통해 미국에서 유래된 예술 음악의 형식""으로 정의하고, 재즈가 ""특수한 시간과의 관계""를 가지고 있다는 점에서 유럽 음악과는 다르다고 주장하면서, 그것의 기준 조건과 정의가 더 넓어져야 한다고 주장한다.","{'word': '재즈', 'start_idx': 22, 'end_idx': 23, 'type': 'GEN'}","{'word': '흑인', 'start_idx': 34, 'end_idx': 35, 'type': 'COM'}",재즈,org
1216,"그러나 평론가 요아힘-에른스트 베렌트는 재즈를 ""유럽 음악과 흑인의 대립을 통해 미국에서 유래된 예술 음악의 형식""으로 정의하고, 재즈가 ""특수한 시간과의 관계""를 가지고 있다는 점에서 유럽 음악과는 다르다고 주장하면서, 그것의 기준 조건과 정의가 더 넓어져야 한다고 주장한다.","{'word': '재즈', 'start_idx': 22, 'end_idx': 23, 'type': 'GEN'}","{'word': '유럽 음악', 'start_idx': 27, 'end_idx': 31, 'type': 'GEN'}",재즈,org
1217,"그러나 평론가 요아힘-에른스트 베렌트는 재즈를 ""유럽 음악과 흑인의 대립을 통해 미국에서 유래된 예술 음악의 형식""으로 정의하고, 재즈가 ""특수한 시간과의 관계""를 가지고 있다는 점에서 유럽 음악과는 다르다고 주장하면서, 그것의 기준 조건과 정의가 더 넓어져야 한다고 주장한다.","{'word': '미국', 'start_idx': 45, 'end_idx': 46, 'type': 'LOC'}","{'word': '유럽 음악', 'start_idx': 104, 'end_idx': 108, 'type': 'GEN'}",재즈,arb
1218,"그러나 평론가 요아힘-에른스트 베렌트는 재즈를 ""유럽 음악과 흑인의 대립을 통해 미국에서 유래된 예술 음악의 형식""으로 정의하고, 재즈가 ""특수한 시간과의 관계""를 가지고 있다는 점에서 유럽 음악과는 다르다고 주장하면서, 그것의 기준 조건과 정의가 더 넓어져야 한다고 주장한다.","{'word': '미국', 'start_idx': 45, 'end_idx': 46, 'type': 'LOC'}","{'word': '흑인', 'start_idx': 34, 'end_idx': 35, 'type': 'COM'}",재즈,arb
1219,"그러나 평론가 요아힘-에른스트 베렌트는 재즈를 ""유럽 음악과 흑인의 대립을 통해 미국에서 유래된 예술 음악의 형식""으로 정의하고, 재즈가 ""특수한 시간과의 관계""를 가지고 있다는 점에서 유럽 음악과는 다르다고 주장하면서, 그것의 기준 조건과 정의가 더 넓어져야 한다고 주장한다.","{'word': '흑인', 'start_idx': 34, 'end_idx': 35, 'type': 'COM'}","{'word': '미국', 'start_idx': 45, 'end_idx': 46, 'type': 'LOC'}",재즈,arb
