id,sentence,subject_entity,object_entity,relation
2968,"비밥은 1940년대에 등장하여 재즈를 춤추기 쉬운 대중음악에서 더욱 도전적인 ""뮤지션의 음악""으로 변화하였다.","{'word': '비밥', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}","{'word': '재즈', 'start_idx': 17, 'end_idx': 18, 'type': 'GEN'}",None
2969,"하드밥(Hard bop)은 특히 색소폰과 피아노 연주에서 블루스, 리듬, 블루스, 가스펠의 영향을 통합한 비밥(또는 ""bop"") 음악의 연장선이다.","{'word': '하드밥', 'start_idx': 0, 'end_idx': 2, 'type': 'GEN'}","{'word': 'Hard bop', 'start_idx': 4, 'end_idx': 11, 'type': 'GEN'}",None
2970,"하드밥(Hard bop)은 특히 색소폰과 피아노 연주에서 블루스, 리듬, 블루스, 가스펠의 영향을 통합한 비밥(또는 ""bop"") 음악의 연장선이다.","{'word': '하드밥', 'start_idx': 0, 'end_idx': 2, 'type': 'GEN'}","{'word': '비밥', 'start_idx': 59, 'end_idx': 60, 'type': 'GEN'}",None
2971,"하드밥(Hard bop)은 특히 색소폰과 피아노 연주에서 블루스, 리듬, 블루스, 가스펠의 영향을 통합한 비밥(또는 ""bop"") 음악의 연장선이다.","{'word': '비밥', 'start_idx': 59, 'end_idx': 60, 'type': 'GEN'}","{'word': 'bop', 'start_idx': 66, 'end_idx': 68, 'type': 'GEN'}",None
2972,"하드밥(Hard bop)은 특히 색소폰과 피아노 연주에서 블루스, 리듬, 블루스, 가스펠의 영향을 통합한 비밥(또는 ""bop"") 음악의 연장선이다.","{'word': '비밥', 'start_idx': 59, 'end_idx': 60, 'type': 'GEN'}","{'word': '가스펠', 'start_idx': 46, 'end_idx': 48, 'type': 'GEN'}",None
2975,"스윙이 인기의 정점에 도달하고 있는 동안, 듀크 엘링턴은 1920년대 말과 1930년대를 그의 오케스트라를 위한 혁신적인 음악을 개발하는데 보냈다.","{'word': '스윙', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}","{'word': '1920년대 말과 1930년대', 'start_idx': 32, 'end_idx': 47, 'type': 'DAT'}",None
2977,"프리 재즈, 그리고 아방가르드 재즈의 관련 형태는 인도, 아프리카, 아라비아의 다양한 세계 음악이 강렬하고 종교적으로 황홀한 오르가즘적인 연주 스타일로 융합되었다.","{'word': '프리 재즈', 'start_idx': 0, 'end_idx': 4, 'type': 'GEN'}","{'word': '아프리카', 'start_idx': 32, 'end_idx': 35, 'type': 'LOC'}",None
2987,"부흥에는 두 가지 종류의 음악가가 관여되어 있었는데, 첫 번째 그룹은 전통 스타일로 연주하기 시작한 사람들이었고, 밥 크로스비의 밥캣츠, 맥스 카민스키, 에디 콘돈, 와일드 빌 데이비슨과 같이 그 음악가로 계속하고 있는 사람들로 구성되어 있었다.","{'word': '밥캣츠', 'start_idx': 72, 'end_idx': 74, 'type': 'ART'}","{'word': '에디 콘돈', 'start_idx': 86, 'end_idx': 90, 'type': 'ART'}",None
2991,"클라이브 제임스에 따르면, 비밥은 ""재즈가 더 이상 자발적인 기쁨의 소리가 되지 않도록 하기 위해 노력한 전후의 음악적 발전이었다... 미국의 학생들은 일반적으로 전후 재즈의 주창자들이 자신들을 길들인 연예인들보다는 도전적인 예술가로서 내세우기로 결정했다는 데 동의한다."" 전쟁의 종말은 ""미국에서 재즈 음악의 인기가 하락하기 시작한 시작""과 함께 ""그것의 부활""을 의미한다고 미국 학자인 마이클 H. 버쳇은 밝혔다.","{'word': '재즈', 'start_idx': 167, 'end_idx': 168, 'type': 'GEN'}","{'word': '클라이브 제임스', 'start_idx': 0, 'end_idx': 7, 'type': 'ART'}",None
2992,"버쳇은 ""전후 재즈의 새로운 방향은 풍부한 비평가들의 호평을 이끌어냈지만 주류 관객들이 대부분 접할 수 없는 학문적 장르로 명성을 발전시키면서 꾸준한 인기 하락세를 보였다""고 말했다. ""재즈를 대중적인 관객과 더욱 관련되게 만들려는 탐구는 예술적 온전성을 유지하면서, 전후 재즈 역사에서 지속적이고 널리 퍼져 있는 주제다."" 폴 트린카에 따르면, 전후 몇 년 동안 이 장면이 바뀌었다.","{'word': '버쳇', 'start_idx': 0, 'end_idx': 1, 'type': 'ART'}","{'word': '폴 트린카', 'start_idx': 182, 'end_idx': 186, 'type': 'ART'}",None
2993,"버쳇은 ""전후 재즈의 새로운 방향은 풍부한 비평가들의 호평을 이끌어냈지만 주류 관객들이 대부분 접할 수 없는 학문적 장르로 명성을 발전시키면서 꾸준한 인기 하락세를 보였다""고 말했다. ""재즈를 대중적인 관객과 더욱 관련되게 만들려는 탐구는 예술적 온전성을 유지하면서, 전후 재즈 역사에서 지속적이고 널리 퍼져 있는 주제다."" 폴 트린카에 따르면, 전후 몇 년 동안 이 장면이 바뀌었다.","{'word': '재즈', 'start_idx': 104, 'end_idx': 105, 'type': 'GEN'}","{'word': '폴 트린카', 'start_idx': 182, 'end_idx': 186, 'type': 'ART'}",None
2995,재즈에는 라틴 아메리카의 리듬을 차용하는 재즈가 있다.,"{'word': '재즈', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}","{'word': '라틴 아메리카', 'start_idx': 5, 'end_idx': 11, 'type': 'LOC'}",None
2997,제2차 세계대전의 발발은 재즈의 전환점이 되었다.,"{'word': '재즈', 'start_idx': 14, 'end_idx': 15, 'type': 'GEN'}","{'word': '제2차 세계대전', 'start_idx': 0, 'end_idx': 7, 'type': 'DAT'}",None
2998,"모튼은 래그타임으로 알려진 초기 재즈 형태에서 재즈 피아노로 진화하는 데 결정적인 혁신가였고, 두 가지 스타일로 곡을 연주할 수 있었다.","{'word': '초기 재즈', 'start_idx': 15, 'end_idx': 19, 'type': 'GEN'}","{'word': '래그타임', 'start_idx': 4, 'end_idx': 7, 'type': 'GEN'}",None
3002,"스퀘어퍼, 아펙스 트윈, 플라잉 로터스 같은 아티스트와 EDM, 드럼 앤 베이스, 정글, 테크노 같은 하위 장르들은 결국 이러한 요소들을 많이 통합하게 되었다.","{'word': '정글', 'start_idx': 46, 'end_idx': 47, 'type': 'GEN'}","{'word': '플라잉 로터스', 'start_idx': 14, 'end_idx': 20, 'type': 'ART'}",None
3003,"1940년대 초 ""블루스 점핑"" 또는 ""점프 블루스""로 알려진 스타일은 1930년대부터 부기우기에 끌리는 작은 콤보, 업템포 음악, 블루스 코드 진행 방식을 사용했다.","{'word': '점프 블루스', 'start_idx': 22, 'end_idx': 27, 'type': 'GEN'}","{'word': '블루스 점핑', 'start_idx': 10, 'end_idx': 15, 'type': 'GEN'}",None
3004,"1940년대 초 ""블루스 점핑"" 또는 ""점프 블루스""로 알려진 스타일은 1930년대부터 부기우기에 끌리는 작은 콤보, 업템포 음악, 블루스 코드 진행 방식을 사용했다.","{'word': '부기우기', 'start_idx': 49, 'end_idx': 52, 'type': 'GEN'}","{'word': '블루스', 'start_idx': 74, 'end_idx': 76, 'type': 'GEN'}",None
3005,"1940년대 초 ""블루스 점핑"" 또는 ""점프 블루스""로 알려진 스타일은 1930년대부터 부기우기에 끌리는 작은 콤보, 업템포 음악, 블루스 코드 진행 방식을 사용했다.","{'word': '부기우기', 'start_idx': 49, 'end_idx': 52, 'type': 'GEN'}","{'word': '점프 블루스', 'start_idx': 22, 'end_idx': 27, 'type': 'GEN'}",None
3006,"1940년대 초 ""블루스 점핑"" 또는 ""점프 블루스""로 알려진 스타일은 1930년대부터 부기우기에 끌리는 작은 콤보, 업템포 음악, 블루스 코드 진행 방식을 사용했다.","{'word': '블루스', 'start_idx': 74, 'end_idx': 76, 'type': 'GEN'}","{'word': '점프 블루스', 'start_idx': 22, 'end_idx': 27, 'type': 'GEN'}",None
3008,"1940년대 초 ""블루스 점핑"" 또는 ""점프 블루스""로 알려진 스타일은 1930년대부터 부기우기에 끌리는 작은 콤보, 업템포 음악, 블루스 코드 진행 방식을 사용했다.","{'word': '부기우기', 'start_idx': 49, 'end_idx': 52, 'type': 'GEN'}","{'word': '1940년대 초', 'start_idx': 0, 'end_idx': 7, 'type': 'DAT'}",None
3009,"펑크, 소울, R&B 음악이 재즈에 접목되면서 스펙트럼이 넓고 강한 재즈 즉흥극부터 소울, 재즈 편곡, 재즈 리프와 재즈 솔로, 때로는 소울 보컬까지 다양한 펑크나 디스코 장르가 탄생했다.","{'word': '펑크', 'start_idx': 88, 'end_idx': 89, 'type': 'GEN'}","{'word': '소울', 'start_idx': 4, 'end_idx': 5, 'type': 'GEN'}",None
3010,"비밥 뮤지션들은 이전에 재즈에서 전형적이지 않았던 여러 개의 장치를 사용했는데, 이는 보다 추상화된 형태의 화음 기반 즉흥 연주에 관여했다.","{'word': '재즈', 'start_idx': 13, 'end_idx': 14, 'type': 'GEN'}","{'word': '비밥', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}",None
3012,모달 재즈는 1950년대 후반에 시작된 발전으로 음악적 구조와 즉흥 연주에 기초하여 이러한 음악적 모드 스케일을 취한다.,"{'word': '모달 재즈', 'start_idx': 0, 'end_idx': 4, 'type': 'GEN'}","{'word': '1950년대 후반', 'start_idx': 7, 'end_idx': 15, 'type': 'DAT'}",None
3014,"이로 인해 재즈는 부도덕하다는 평판을 얻기 시작했고, 기성세대의 많은 구성원들은 이를 명랑한 20년대의 퇴폐적인 가치를 선전함으로써 구문화적 가치에 대한 위협으로 보았다.","{'word': '재즈', 'start_idx': 6, 'end_idx': 7, 'type': 'GEN'}","{'word': '20년대', 'start_idx': 52, 'end_idx': 55, 'type': 'DAT'}",None
3015,"전통적인 재즈 애호가들은 비밥, 자유 재즈, 재즈 퓨전 등을 타락과 배신의 한 형태로 치부했다.","{'word': '재즈', 'start_idx': 5, 'end_idx': 6, 'type': 'GEN'}","{'word': '비밥', 'start_idx': 14, 'end_idx': 15, 'type': 'GEN'}",None
3016,"전통적인 재즈 애호가들은 비밥, 자유 재즈, 재즈 퓨전 등을 타락과 배신의 한 형태로 치부했다.","{'word': '재즈', 'start_idx': 5, 'end_idx': 6, 'type': 'GEN'}","{'word': '자유 재즈', 'start_idx': 18, 'end_idx': 22, 'type': 'GEN'}",None
3017,"전통적인 재즈 애호가들은 비밥, 자유 재즈, 재즈 퓨전 등을 타락과 배신의 한 형태로 치부했다.","{'word': '재즈', 'start_idx': 5, 'end_idx': 6, 'type': 'GEN'}","{'word': '재즈 퓨전', 'start_idx': 25, 'end_idx': 29, 'type': 'GEN'}",None
3023,"벨기에 기타리스트 장고 라인하르트는 1930년대 아메리칸 스윙, 집시 재즈를 대중화시켰으며, 주요 악기는 스틸 현악기타, 바이올린, 더블 베이스였다.","{'word': '아메리칸 스윙', 'start_idx': 27, 'end_idx': 33, 'type': 'GEN'}","{'word': '1930년대', 'start_idx': 20, 'end_idx': 25, 'type': 'DAT'}",None
3030,"뉴올리언스 재즈는 1910년대 초반에 시작했고, 이전의 브라스 밴드 행진곡, 프랑스식 사중주, 이중주, 래그타임, 블루스와 함께 집단적인 즉흥 연주를 결합하였다.","{'word': '뉴올리언스 재즈', 'start_idx': 0, 'end_idx': 7, 'type': 'GEN'}","{'word': '브라스 밴드 행진곡', 'start_idx': 31, 'end_idx': 40, 'type': 'GEN'}",None
3031,"뉴올리언스 재즈는 1910년대 초반에 시작했고, 이전의 브라스 밴드 행진곡, 프랑스식 사중주, 이중주, 래그타임, 블루스와 함께 집단적인 즉흥 연주를 결합하였다.","{'word': '뉴올리언스 재즈', 'start_idx': 0, 'end_idx': 7, 'type': 'GEN'}","{'word': '프랑스식 사중주', 'start_idx': 43, 'end_idx': 50, 'type': 'GEN'}",None
3032,"뉴올리언스 재즈는 1910년대 초반에 시작했고, 이전의 브라스 밴드 행진곡, 프랑스식 사중주, 이중주, 래그타임, 블루스와 함께 집단적인 즉흥 연주를 결합하였다.","{'word': '뉴올리언스 재즈', 'start_idx': 0, 'end_idx': 7, 'type': 'GEN'}","{'word': '이중주', 'start_idx': 53, 'end_idx': 55, 'type': 'GEN'}",None
3033,"뉴올리언스 재즈는 1910년대 초반에 시작했고, 이전의 브라스 밴드 행진곡, 프랑스식 사중주, 이중주, 래그타임, 블루스와 함께 집단적인 즉흥 연주를 결합하였다.","{'word': '뉴올리언스 재즈', 'start_idx': 0, 'end_idx': 7, 'type': 'GEN'}","{'word': '래그타임', 'start_idx': 58, 'end_idx': 61, 'type': 'GEN'}",None
3034,"뉴올리언스 재즈는 1910년대 초반에 시작했고, 이전의 브라스 밴드 행진곡, 프랑스식 사중주, 이중주, 래그타임, 블루스와 함께 집단적인 즉흥 연주를 결합하였다.","{'word': '뉴올리언스 재즈', 'start_idx': 0, 'end_idx': 7, 'type': 'GEN'}","{'word': '블루스', 'start_idx': 64, 'end_idx': 66, 'type': 'GEN'}",None
3036,"뉴올리언스 재즈는 1910년대 초반에 시작했고, 이전의 브라스 밴드 행진곡, 프랑스식 사중주, 이중주, 래그타임, 블루스와 함께 집단적인 즉흥 연주를 결합하였다.","{'word': '래그타임', 'start_idx': 58, 'end_idx': 61, 'type': 'GEN'}","{'word': '1910년대 초반', 'start_idx': 10, 'end_idx': 18, 'type': 'DAT'}",None
3040,"이 접근법을 사용하는 음악가들은 팻 메테니, 존 아베크롬비, 존 스코필드 등을 포함한다. 90년대 초반부터 전자음악은 대중화되고 장르에 대한 새로운 가능성을 창출하는 중요한 기술적 향상을 가지게 되었다.","{'word': '팻 메테니', 'start_idx': 18, 'end_idx': 22, 'type': 'ART'}","{'word': '존 스코필드', 'start_idx': 34, 'end_idx': 39, 'type': 'ART'}",None
3041,"이 접근법을 사용하는 음악가들은 팻 메테니, 존 아베크롬비, 존 스코필드 등을 포함한다. 90년대 초반부터 전자음악은 대중화되고 장르에 대한 새로운 가능성을 창출하는 중요한 기술적 향상을 가지게 되었다.","{'word': '전자음악', 'start_idx': 60, 'end_idx': 63, 'type': 'GEN'}","{'word': '존 스코필드', 'start_idx': 34, 'end_idx': 39, 'type': 'ART'}",None
3049,"남부의 흑인 출신 장르임에도 불구하고, 백인을 위한 오케스트라가 연주하는 재즈 댄스 음악의 큰 시장이 있었다.","{'word': '재즈 댄스 음악', 'start_idx': 41, 'end_idx': 48, 'type': 'GEN'}","{'word': '남부', 'start_idx': 0, 'end_idx': 1, 'type': 'LOC'}",None
3050,"재즈, 리듬과 블루스, 로큰롤 등에서 어디서나 볼 수 있는 블루스 형태는 call-and-response 패턴, 블루스 스케일, 특정 화음 진행 등이 특징이며, 이 중 12바 블루스가 가장 흔하다. 3도, 5도, 7도의 코드를 사용하는 것도 필수적인 부분이다.","{'word': '재즈', 'start_idx': 0, 'end_idx': 1, 'type': 'GEN'}","{'word': '블루스', 'start_idx': 33, 'end_idx': 35, 'type': 'GEN'}",None
3051,"재즈, 리듬과 블루스, 로큰롤 등에서 어디서나 볼 수 있는 블루스 형태는 call-and-response 패턴, 블루스 스케일, 특정 화음 진행 등이 특징이며, 이 중 12바 블루스가 가장 흔하다. 3도, 5도, 7도의 코드를 사용하는 것도 필수적인 부분이다.","{'word': '리듬과 블루스', 'start_idx': 4, 'end_idx': 10, 'type': 'GEN'}","{'word': '블루스', 'start_idx': 33, 'end_idx': 35, 'type': 'GEN'}",None
3052,"재즈, 리듬과 블루스, 로큰롤 등에서 어디서나 볼 수 있는 블루스 형태는 call-and-response 패턴, 블루스 스케일, 특정 화음 진행 등이 특징이며, 이 중 12바 블루스가 가장 흔하다. 3도, 5도, 7도의 코드를 사용하는 것도 필수적인 부분이다.","{'word': '로큰롤', 'start_idx': 13, 'end_idx': 15, 'type': 'GEN'}","{'word': '블루스', 'start_idx': 33, 'end_idx': 35, 'type': 'GEN'}",None
3056,피아니스트 브래드 멜다우와 더 배드 플러스는 록 뮤지션들의 기악 재즈 버전을 녹음하면서 전통적인 재즈 어쿠스틱 피아노 트리오의 맥락 안에서 현대 록 음악을 탐구해왔다.,"{'word': '기악 재즈', 'start_idx': 33, 'end_idx': 37, 'type': 'GEN'}","{'word': '더 배드 플러스', 'start_idx': 15, 'end_idx': 22, 'type': 'ART'}",None
3061,"멤버가 백인인 오리지널 딕시랜드 재즈 밴드는 최초로 레코딩한 재즈 그룹이었고, 빅스 비더벡은 1920년대 대표적인 재즈 솔로 연주자 중 한 명이었다.","{'word': '재즈', 'start_idx': 34, 'end_idx': 35, 'type': 'GEN'}","{'word': '1920년대', 'start_idx': 52, 'end_idx': 57, 'type': 'DAT'}",None
3062,애시드 재즈는 1980년대와 1990년대에 영국에서 재즈 펑크와 일렉트로닉 댄스 음악의 영향을 받아 발전했다.,"{'word': '애시드 재즈', 'start_idx': 0, 'end_idx': 5, 'type': 'GEN'}","{'word': '재즈 펑크', 'start_idx': 29, 'end_idx': 33, 'type': 'GEN'}",None
3065,애시드 재즈는 1980년대와 1990년대에 영국에서 재즈 펑크와 일렉트로닉 댄스 음악의 영향을 받아 발전했다.,"{'word': '재즈 펑크', 'start_idx': 29, 'end_idx': 33, 'type': 'GEN'}","{'word': '1990년대', 'start_idx': 16, 'end_idx': 21, 'type': 'DAT'}",None
3069,암스트롱의 솔로는 재즈를 진정한 20세기 언어로 만드는 데 중요한 요소였다.,"{'word': '재즈', 'start_idx': 10, 'end_idx': 11, 'type': 'GEN'}","{'word': '20세기', 'start_idx': 18, 'end_idx': 21, 'type': 'DAT'}",None
3070,"베티 카터, 엘라 피츠제럴드, 애들레이드 홀리데이, 빌리 홀리데이, 애비 링컨, 아니타 오데이, 디나 워싱턴, 에델 워터스는 보컬 재능을 인정받았지만, 피아니스트 릴 하딘 암스트롱, 트럼펫 주자 발라이다 스노우, 송라이터 아이린 같은 밴드 리더, 작곡가, 기악가 등은 덜 익숙했다.","{'word': '아니타 오데이', 'start_idx': 45, 'end_idx': 51, 'type': 'ART'}","{'word': '애비 링컨', 'start_idx': 38, 'end_idx': 42, 'type': 'ART'}",None
3073,좀 더 리듬감 있게 복잡한 흑인 음악에서 들리는 것은 스윙의 한 측면이다.,"{'word': '흑인 음악', 'start_idx': 15, 'end_idx': 19, 'type': 'GEN'}","{'word': '스윙', 'start_idx': 30, 'end_idx': 31, 'type': 'GEN'}",None
3075,"재즈 펑크는 또한 전통적인 아프리카 음악, 아프로-쿠바 리듬, 자메이카 레게의 영향을 받고, 특히 킹스턴 밴드의 리더 소니 브래드쇼의 영향을 받는다.","{'word': '재즈 펑크', 'start_idx': 0, 'end_idx': 4, 'type': 'GEN'}","{'word': '아프리카 음악', 'start_idx': 15, 'end_idx': 21, 'type': 'GEN'}",None
3076,"재즈 펑크는 또한 전통적인 아프리카 음악, 아프로-쿠바 리듬, 자메이카 레게의 영향을 받고, 특히 킹스턴 밴드의 리더 소니 브래드쇼의 영향을 받는다.","{'word': '재즈 펑크', 'start_idx': 0, 'end_idx': 4, 'type': 'GEN'}","{'word': '자메이카 레게', 'start_idx': 35, 'end_idx': 41, 'type': 'GEN'}",None
3078,"재즈 펑크는 또한 전통적인 아프리카 음악, 아프로-쿠바 리듬, 자메이카 레게의 영향을 받고, 특히 킹스턴 밴드의 리더 소니 브래드쇼의 영향을 받는다.","{'word': '아프리카 음악', 'start_idx': 15, 'end_idx': 21, 'type': 'GEN'}","{'word': '킹스턴 밴드', 'start_idx': 55, 'end_idx': 60, 'type': 'ART'}",None
3082,"재즈 융합의 주목할 만한 연주자로는 마일즈 데이비스, 에디 해리스, 키보드 연주자 조 자위눌, 칙 코레아, 허비 핸콕, 게리 버튼, 토니 윌리엄스, 장 루크 폰티, 래리 코릴, 알 디 메올라, 존 맥러플린 등이 있다.","{'word': '허비 핸콕', 'start_idx': 60, 'end_idx': 64, 'type': 'ART'}","{'word': '게리 버튼', 'start_idx': 67, 'end_idx': 71, 'type': 'ART'}",None
3083,"재즈 융합의 주목할 만한 연주자로는 마일즈 데이비스, 에디 해리스, 키보드 연주자 조 자위눌, 칙 코레아, 허비 핸콕, 게리 버튼, 토니 윌리엄스, 장 루크 폰티, 래리 코릴, 알 디 메올라, 존 맥러플린 등이 있다.","{'word': '재즈 융합', 'start_idx': 0, 'end_idx': 4, 'type': 'GEN'}","{'word': '알 디 메올라', 'start_idx': 99, 'end_idx': 105, 'type': 'ART'}",None
3086,"19세기 말 주로 미국 딥 사우스(Deep South)의 아프리카계 미국 사회에서 그들의 영적, 작업용 노래, 그리고 단순한 서사 발라드의 리듬에서 유래되었다.","{'word': '발라드', 'start_idx': 73, 'end_idx': 75, 'type': 'GEN'}","{'word': '아프리카계 미국 사회', 'start_idx': 32, 'end_idx': 42, 'type': 'COM'}",None
3094,1930년대에 테너 색소폰 연주자 레스터 영에 의해 대표되는 캔자스 시티 재즈는 1940년대의 큰 밴드로부터 비밥의 영향력으로의 전환을 알렸다.,"{'word': '비밥', 'start_idx': 61, 'end_idx': 62, 'type': 'GEN'}","{'word': '1940년대', 'start_idx': 45, 'end_idx': 50, 'type': 'DAT'}",None
3095,"새 하버드 음악사전은 스윙을 다음과 같이 말한다: ""재즈의 무형의 리듬 모멘텀...스윙은 분석을 거부한다. 스윙의 존재에 대한 주장은 논쟁을 불러일으킬 수 있다."" 이러한 스윙의 양상은 아프로 캐리비안 음악보다 아프리카계 미국인 음악에서 훨씬 더 널리 퍼져 있다.","{'word': '재즈', 'start_idx': 29, 'end_idx': 30, 'type': 'GEN'}","{'word': '스윙', 'start_idx': 12, 'end_idx': 13, 'type': 'GEN'}",None
3096,"새 하버드 음악사전은 스윙을 다음과 같이 말한다: ""재즈의 무형의 리듬 모멘텀...스윙은 분석을 거부한다. 스윙의 존재에 대한 주장은 논쟁을 불러일으킬 수 있다."" 이러한 스윙의 양상은 아프로 캐리비안 음악보다 아프리카계 미국인 음악에서 훨씬 더 널리 퍼져 있다.","{'word': '아프로 캐리비안 음악', 'start_idx': 104, 'end_idx': 114, 'type': 'GEN'}","{'word': '스윙', 'start_idx': 96, 'end_idx': 97, 'type': 'GEN'}",None
3097,"새 하버드 음악사전은 스윙을 다음과 같이 말한다: ""재즈의 무형의 리듬 모멘텀...스윙은 분석을 거부한다. 스윙의 존재에 대한 주장은 논쟁을 불러일으킬 수 있다."" 이러한 스윙의 양상은 아프로 캐리비안 음악보다 아프리카계 미국인 음악에서 훨씬 더 널리 퍼져 있다.","{'word': '아프리카계 미국인 음악', 'start_idx': 118, 'end_idx': 129, 'type': 'GEN'}","{'word': '스윙', 'start_idx': 96, 'end_idx': 97, 'type': 'GEN'}",None
3098,"새 하버드 음악사전은 스윙을 다음과 같이 말한다: ""재즈의 무형의 리듬 모멘텀...스윙은 분석을 거부한다. 스윙의 존재에 대한 주장은 논쟁을 불러일으킬 수 있다."" 이러한 스윙의 양상은 아프로 캐리비안 음악보다 아프리카계 미국인 음악에서 훨씬 더 널리 퍼져 있다.","{'word': '스윙', 'start_idx': 60, 'end_idx': 61, 'type': 'GEN'}","{'word': '아프리카계 미국인 음악', 'start_idx': 118, 'end_idx': 129, 'type': 'GEN'}",None
3099,재즈 랩은 1980년대 후반과 1990년대 초반에 발달하여 재즈적 영향력을 힙합에 접목시켰다.,"{'word': '재즈 랩', 'start_idx': 0, 'end_idx': 3, 'type': 'GEN'}","{'word': '재즈', 'start_idx': 33, 'end_idx': 34, 'type': 'GEN'}",None
3100,재즈 랩은 1980년대 후반과 1990년대 초반에 발달하여 재즈적 영향력을 힙합에 접목시켰다.,"{'word': '힙합', 'start_idx': 42, 'end_idx': 43, 'type': 'GEN'}","{'word': '재즈 랩', 'start_idx': 0, 'end_idx': 3, 'type': 'GEN'}",None
3102,재즈 랩은 1980년대 후반과 1990년대 초반에 발달하여 재즈적 영향력을 힙합에 접목시켰다.,"{'word': '재즈 랩', 'start_idx': 0, 'end_idx': 3, 'type': 'GEN'}","{'word': '1980년대 후반과 1990년대 초반', 'start_idx': 6, 'end_idx': 25, 'type': 'DAT'}",None
3104,이 스타일의 다른 혁신가들로는 재키 맥클린과 Kind of Blue에서도 연주했던 두 명의 음악가: 존 콜트레인과 빌 에반스가 있다.,"{'word': '존 콜트레인', 'start_idx': 56, 'end_idx': 61, 'type': 'ART'}","{'word': '빌 에반스', 'start_idx': 64, 'end_idx': 68, 'type': 'ART'}",None
3105,이 스타일의 다른 혁신가들로는 재키 맥클린과 Kind of Blue에서도 연주했던 두 명의 음악가: 존 콜트레인과 빌 에반스가 있다.,"{'word': 'Kind of Blue', 'start_idx': 25, 'end_idx': 36, 'type': 'POH'}","{'word': '존 콜트레인', 'start_idx': 56, 'end_idx': 61, 'type': 'ART'}",None
3112,1980년대는 1970년대를 지배했던 퓨전 재즈와 프리 재즈에 대한 반작용을 보았다.,"{'word': '프리 재즈', 'start_idx': 28, 'end_idx': 32, 'type': 'GEN'}","{'word': '1980년대', 'start_idx': 0, 'end_idx': 5, 'type': 'DAT'}",None
3114,"루이 암스트롱의 스윙에 대한 정의를 인용하면 다음과 같다: ""느낌이 느껴지지 않으면, 당신은 그것을 결코 알 수 없을 것이다.""","{'word': '스윙', 'start_idx': 9, 'end_idx': 10, 'type': 'GEN'}","{'word': '루이 암스트롱', 'start_idx': 0, 'end_idx': 6, 'type': 'ART'}",None
3116,많은 초기 재즈 뮤지션들이 스토리빌이라고 불리는 길거리 주변의 붉은 빛 구역의 술집과 사창가에서 연주를 했다.,"{'word': '초기 재즈', 'start_idx': 3, 'end_idx': 7, 'type': 'GEN'}","{'word': '스토리빌', 'start_idx': 15, 'end_idx': 18, 'type': 'LOC'}",None
3118,"1950년대 중반에는 특히 색소폰과 피아노 연주에서 리듬과 블루스, 가스펠, 블루스의 영향을 도입한 하드밥이 등장하였다.","{'word': '하드밥', 'start_idx': 56, 'end_idx': 58, 'type': 'GEN'}","{'word': '블루스', 'start_idx': 43, 'end_idx': 45, 'type': 'GEN'}",None
3119,"1950년대 중반에는 특히 색소폰과 피아노 연주에서 리듬과 블루스, 가스펠, 블루스의 영향을 도입한 하드밥이 등장하였다.","{'word': '하드밥', 'start_idx': 56, 'end_idx': 58, 'type': 'GEN'}","{'word': '가스펠', 'start_idx': 38, 'end_idx': 40, 'type': 'GEN'}",None
3124,데이비스의 전 밴드 동료 허비 핸콕도 1990년대 중반 힙합 영향을 흡수해 1994년 음반 Dis Is Da Drum을 발매했다.,"{'word': '데이비스', 'start_idx': 0, 'end_idx': 3, 'type': 'ART'}","{'word': 'Dis Is Da Drum', 'start_idx': 51, 'end_idx': 64, 'type': 'POH'}",None
3125,데이비스의 전 밴드 동료 허비 핸콕도 1990년대 중반 힙합 영향을 흡수해 1994년 음반 Dis Is Da Drum을 발매했다.,"{'word': 'Dis Is Da Drum', 'start_idx': 51, 'end_idx': 64, 'type': 'POH'}","{'word': '허비 핸콕', 'start_idx': 14, 'end_idx': 18, 'type': 'ART'}",None
3126,데이비스의 전 밴드 동료 허비 핸콕도 1990년대 중반 힙합 영향을 흡수해 1994년 음반 Dis Is Da Drum을 발매했다.,"{'word': '힙합', 'start_idx': 31, 'end_idx': 32, 'type': 'GEN'}","{'word': 'Dis Is Da Drum', 'start_idx': 51, 'end_idx': 64, 'type': 'POH'}",None
3127,"1980년대 초, 스무스 재즈라고 불리는 재즈 퓨전이라는 상업적 형태가 성공하며 라디오 방송의 중요한 부분을 담당하였다.","{'word': '재즈 퓨전', 'start_idx': 23, 'end_idx': 27, 'type': 'GEN'}","{'word': '스무스 재즈', 'start_idx': 10, 'end_idx': 15, 'type': 'GEN'}",None
3129,"1980년대 초, 스무스 재즈라고 불리는 재즈 퓨전이라는 상업적 형태가 성공하며 라디오 방송의 중요한 부분을 담당하였다.","{'word': '재즈 퓨전', 'start_idx': 23, 'end_idx': 27, 'type': 'GEN'}","{'word': '1980년대 초', 'start_idx': 0, 'end_idx': 7, 'type': 'DAT'}",None
